wavenumber,benign_mean,benign_std,malignant_mean,malignant_std
1309.3880528709442,-5.909558388155846e-05,4.1505720303273234e-05,-5.9220667593736875e-05,5.567500581733659e-05
1307.4596463129608,-3.27160546629968e-05,2.1674269353205673e-05,-3.389351066488555e-05,3.1785221594355077e-05
1305.5312397549774,1.9607357398759502e-07,1.8986886862121865e-05,-2.8740922622457575e-06,1.343087041482538e-05
1303.602833196994,3.407452778932341e-05,3.9348712607101145e-05,2.9294284786129128e-05,3.379031527726742e-05
1301.6744266390106,6.392880411978e-05,5.963106752118449e-05,5.7994587682882366e-05,5.94128317669497e-05
1299.7460200810272,8.752939076759808e-05,7.476741262818613e-05,8.059503123944328e-05,7.975985153483911e-05
1297.8176135230437,0.00010283839702487543,8.303476800527874e-05,9.513482338760834e-05,9.242412409668995e-05
1295.8892069650603,0.00010787454132199411,8.347263186101028e-05,0.00010003132960589654,9.596985113402639e-05
1293.960800407077,0.0001025604287621102,7.666954672687796e-05,9.537916292669246e-05,9.073087378202469e-05
1292.0323938490935,8.8375307037413e-05,6.419632061409923e-05,8.267914952226241e-05,7.835856910671833e-05
1290.1039872911101,6.834622858132323e-05,4.825972108160369e-05,6.463397014288424e-05,6.125593281821043e-05
1288.1755807331267,4.6293119087918656e-05,3.1738200772131816e-05,4.468089865157687e-05,4.247070358772411e-05
1286.2471741751433,2.5523385599693583e-05,1.7673793787536703e-05,2.6095425696233973e-05,2.5101282295849415e-05
1284.31876761716,9.007240164812878e-06,9.303948770299659e-06,1.1818490511129177e-05,1.1898652381326764e-05
1282.3903610591765,-5.550227389536776e-07,7.548018225389724e-06,4.099000558169892e-06,5.76675952747502e-06
1280.461954501193,-2.172722909862795e-06,6.7128753649720674e-06,3.363261338424048e-06,6.003873781540748e-06
1278.5335479432097,2.7259422291570037e-06,6.512848714651334e-06,8.097821818446402e-06,7.909725900487213e-06
1276.6051413852263,1.1470112151553942e-05,1.0579314306005984e-05,1.5842970359312327e-05,1.251967320753653e-05
1274.6767348272429,2.0476073755782818e-05,1.5685656228263362e-05,2.3354351730341755e-05,1.8162136719708607e-05
1272.7483282692594,2.589238412911961e-05,1.830292857129555e-05,2.7332554063202167e-05,2.1228507521813727e-05
1270.819921711276,2.5518403857236616e-05,1.68049934203913e-05,2.602497194143954e-05,1.9853685828624287e-05
1268.8915151532926,1.9121399668539873e-05,1.10469029282041e-05,1.9407012081564467e-05,1.4354746950359289e-05
1266.9631085953092,7.385851109358358e-06,5.925912924548768e-06,8.299405763473997e-06,8.673776330105778e-06
1265.0347020373258,-8.217819566176612e-06,1.4744629998836725e-05,-5.785080961341666e-06,1.499339464900895e-05
1263.1062954793424,-2.5129380835968924e-05,2.6746472641105854e-05,-2.05365635484915e-05,2.7269059085614425e-05
1261.177888921359,-4.0079546905391844e-05,3.711104981862593e-05,-3.3346777554982236e-05,3.83844106015994e-05
1259.2494823633756,-5.0326423345253566e-05,4.408129210815733e-05,-4.20983164277474e-05,4.5789194634737375e-05
1257.3210758053922,-5.516374910580181e-05,4.7069097339417566e-05,-4.608604616021864e-05,4.8667471500307466e-05
1255.3926692474088,-5.520787659057698e-05,4.632685398753463e-05,-4.576124210093886e-05,4.730749248648079e-05
1253.4642626894254,-5.08630029066332e-05,4.234449713287802e-05,-4.179564892999866e-05,4.2417312503808e-05
1251.535856131442,-4.269893691811793e-05,3.5587396279631176e-05,-3.4877535701502375e-05,3.482402334518817e-05
1249.6074495734586,-3.150927324832591e-05,2.6568749743324093e-05,-2.5453147923808732e-05,2.5136119649164848e-05
1247.6790430154751,-1.810916246926569e-05,1.6304192875214994e-05,-1.4054111097164122e-05,1.4077209845140919e-05
1245.7506364574917,-4.106187651616802e-06,7.813563742175264e-06,-2.061596624112974e-06,5.131115036275698e-06
1243.8222298995083,8.288168738911677e-06,9.690673727185791e-06,8.64167757847248e-06,1.0334985983089821e-05
1241.893823341525,1.7137543834737502e-05,1.5662486701057494e-05,1.624557839041116e-05,1.7026535582495514e-05
1239.9654167835415,2.05587123720334e-05,1.8303844731823886e-05,1.885276087164339e-05,1.9601367799011232e-05
1238.037010225558,1.6756955581684612e-05,1.5655218933367442e-05,1.4774486132305032e-05,1.6675003563010552e-05
1236.1086036675747,5.038486494601472e-06,7.849542621788672e-06,3.418480148800954e-06,8.692388227549352e-06
1234.1801971095913,-1.354785607334117e-05,9.969410741709129e-06,-1.4363358513236865e-05,1.1789571641413625e-05
1232.2517905516079,-3.635201861369394e-05,2.6533737325143898e-05,-3.6302059605403816e-05,2.9881930745687442e-05
1230.3233839936245,-5.9421871853544986e-05,4.367230901786738e-05,-5.867506966267433e-05,4.9293816261317426e-05
1228.394977435641,-7.7734430828627e-05,5.669044073224485e-05,-7.66062890240216e-05,6.46909433053214e-05
1226.4665708776577,-8.597507638718284e-05,6.172080747274135e-05,-8.509078938594156e-05,7.142949605203758e-05
1224.5381643196743,-7.989829134408907e-05,5.60855739847175e-05,-8.035665633884157e-05,6.621239393474827e-05
1222.6097577616908,-5.774043428302047e-05,3.944880795048281e-05,-6.080181705683102e-05,4.81857508914234e-05
1220.6813512037074,-2.118159738722049e-05,1.9598406802933873e-05,-2.7714038115538567e-05,2.2496440730909968e-05
1218.752944645724,2.456556664639416e-05,3.4584324655835554e-05,1.4207409636426194e-05,3.1038387819669184e-05
1216.8245380877406,7.156548666732249e-05,6.688912732346712e-05,5.753314998181482e-05,6.741274909957004e-05
1214.8961315297572,0.00011058343162052581,9.408013743773575e-05,9.364442589090136e-05,9.89767682252326e-05
1212.9677249717738,0.0001326715176038002,0.0001080617981075198,0.000114259924740799,0.00011607435547465419
1211.0393184137904,0.00013092687968564072,0.00010387334798885731,0.00011312896795449084,0.0001127246972753037
1209.110911855807,0.00010265464555332082,7.993458247496417e-05,8.795140009634292e-05,8.682443987400248e-05
1207.1825052978236,5.100272028143055e-05,3.955161344775005e-05,4.162074989449419e-05,4.145152368088726e-05
1205.2540987398402,-1.5579239447795397e-05,2.0686478798619907e-05,-1.826827805400826e-05,1.8956270348274654e-05
1203.3256921818568,-8.526887939200786e-05,7.021257269118133e-05,-8.101049047123959e-05,7.758099859934323e-05
1201.3972856238734,-0.0001449816974704487,0.00011442990435519721,-0.000134733452186018,0.00012793579068936004
1199.46887906589,-0.00018323571255105423,0.00014185062742979432,-0.00016894233486193248,0.00015924214960290052
1197.5404725079065,-0.00019275097878305647,0.00014695488562317644,-0.00017680068171439743,0.00016545616029754352
1195.6120659499231,-0.00017175825101384658,0.0001288140783350263,-0.00015640669380825758,0.00014543813378691607
1193.6836593919397,-0.00012391633186800637,9.099231389275335e-05,-0.00011100709037082767,0.00010255992701482584
1191.7552528339563,-5.6804957269885986e-05,4.167361819070516e-05,-4.799613148639123e-05,4.417022124109954e-05
1189.826846275973,1.997531938611235e-05,3.194612791721169e-05,2.3361886257492215e-05,2.8866303168925634e-05
1187.8984397179895,9.680347913981528e-05,8.53979308342665e-05,9.449230758144445e-05,9.379613445123103e-05
1185.970033160006,0.00016657900334760987,0.00013752051208913737,0.000159193339531902,0.0001541423314049793
1184.0416266020227,0.00022581427747342988,0.00018185163991432695,0.00021402671395442016,0.00020518577308144262
1182.1132200440393,0.0002737715046626885,0.00021786322671613946,0.000257938514237201,0.00024632300149055893
1180.1848134860559,0.00031182164240736943,0.0002467296307485376,0.0002918998062556708,0.00027862246804886157
1178.2564069280725,0.00034209143693849243,0.00026979102723348973,0.0003177947388639282,0.00030376305557414313
1176.328000370089,0.00036548681827160986,0.00028768619447307767,0.0003369562786056111,0.00032257551865599345
1174.3995938121056,0.00038087262158924604,0.0002994821518853927,0.0003491849542210961,0.0003341511313925493
1172.4711872541222,0.0003851787809257317,0.00030222589247501076,0.00035206651319889755,0.00033602819486976127
1170.5427806961388,0.00037447506808281985,0.0002921779114565092,0.00034169622312352693,0.0003249750449408022
1168.6143741381554,0.00034535948592384613,0.0002665498322900537,0.00031465957138179145,0.0002980761969869101
1166.685967580172,0.0002956663726681126,0.000224154767192756,0.00026924675290016425,0.0002535247073794882
1164.7575610221886,0.00022490603508862765,0.00016547841307511544,0.00020536889775349005,0.00019097345764690203
1162.8291544642052,0.00013456272684502513,9.383634901912571e-05,0.0001241562337710861,0.00011226994507914563
1160.9007479062218,2.7679788148652445e-05,3.875010299982433e-05,2.7747373222277377e-05,2.9209968437132493e-05
1158.9723413482384,-9.060563963294548e-05,0.00010500458978466199,-7.960205638081248e-05,9.034411597542629e-05
1157.043934790255,-0.0002113546075336724,0.00019606354161032826,-0.00018965460522628574,0.0001924696930417774
1155.1155282322716,-0.0003211326795832904,0.00027790859801466686,-0.00028970468012278947,0.0002849623648987802
1153.1871216742882,-0.0004027570401543796,0.0003354462689671305,-0.0003636295475487436,0.0003514457465280046
1151.2587151163048,-0.0004385903161469843,0.00035516956919946253,-0.00039513455867597923,0.0003767564475827169
1149.3303085583213,-0.0004163642666346697,0.00032864252778826836,-0.000373084516899541,0.0003512337457803726
1147.401902000338,-0.0003347728744030937,0.0002566220294633177,-0.0002964580515736307,0.0002749144719295697
1145.4734954423545,-0.00020592465190915412,0.0001508773404824813,-0.00017652554391497707,0.00015936433416087313
1143.5450888843711,-5.2653675242772645e-05,4.2562211062687384e-05,-3.4602414389600506e-05,2.949558243748725e-05
1141.6166823263877,9.795123661157784e-05,0.00010092733329277649,0.00010396395241058296,0.000107367186956876
1139.6882757684043,0.00022121088464456006,0.0001904532683792803,0.00021629519762318545,0.00020938323046587463
1137.759869210421,0.00030011349880423085,0.0002460532962780479,0.00028683588278645737,0.00027155682012087003
1135.8314626524375,0.0003288097571926832,0.0002628169855666294,0.00031029326102556857,0.00028891751908153044
1133.903056094454,0.0003130575562771565,0.0002456974773982463,0.0002919920784218805,0.000266624552834325
1131.9746495364707,0.0002678265313698495,0.00020704214561488463,0.0002458172205617508,0.00021849665315208037
1130.0462429784873,0.000212748069559219,0.0001626547637002399,0.00019022820304425122,0.00016257442445349456
1128.1178364205039,0.00016564473382691978,0.0001261706509161626,0.00014238337930253214,0.00011492568187151421
1126.1894298625205,0.00013614887074478733,0.00010397927591743877,0.00011176425252331225,8.416756853307417e-05
1124.261023304537,0.00012275248713729196,9.344345647461092e-05,9.70269913462679e-05,6.88413339793932e-05
1122.3326167465536,0.00011466974710709784,8.512816902942979e-05,8.814266856968549e-05,5.960150965213201e-05
1120.4042101885702,9.728460831618059e-05,6.776300462532869e-05,7.191114460444731e-05,4.497848820169755e-05
1118.4758036305868,5.831025116335961e-05,3.486721949992774e-05,3.748723637772034e-05,2.2316275844393582e-05
1116.5473970726034,-8.921909095805655e-06,3.550623577032722e-05,-2.1052314459127047e-05,5.153464682805477e-05
1114.61899051462,-0.0001048380756851618,0.00011009693992492519,-0.0001042778560398088,0.0001250996886074931
1112.6905839566366,-0.0002235477060102076,0.00020339279304574972,-0.00020720721656054315,0.00021764104815062704
1110.7621773986532,-0.00035213175598404413,0.0003011391625677261,-0.00031864103147881,0.0003166594420799142
1108.8337708406698,-0.0004693812150598404,0.0003853817633685543,-0.0004198119389846113,0.0004036946197509771
1106.9053642826864,-0.0005458333925177978,0.00043283663547791945,-0.0004839656693174565,0.0004536210305263377
1104.976957724703,-0.0005467541212926087,0.0004175909030768679,-0.00047943516541837415,0.0004376298078617303
1103.0485511667196,-0.0004404775427362248,0.0003182213757398726,-0.00037801837779527985,0.0003311636873887895
1101.1201446087362,-0.0002120672012464116,0.00013045152617457653,-0.00016702757616596196,0.00012676685328954804
1099.1917380507527,0.0001234002129349066,0.00015398532090018428,0.00013909725630997097,0.00017132216221738504
1097.2633314927693,0.0005156007165923861,0.0004531803745460512,0.000493686539771892,0.0004988736022432693
1095.334924934786,0.0008859152175423613,0.0007270195372204418,0.0008244020564055978,0.000798008206727986
1093.4065183768025,0.0011452278065290766,0.000903204514412994,0.0010499854016961547,0.0009916414000431955
1091.4781118188191,0.0012175158149553488,0.0009254020778367535,0.0011018288517771959,0.0010179371663325229
1089.5497052608357,0.0010611406319549353,0.0007679713006857674,0.0009435141798879816,0.0008469211924351222
1087.6212987028523,0.0006821119324912448,0.000447093105421421,0.0005829531863057753,0.000491889568313595
1085.692892144869,0.00013678863945677986,0.00010632247570911934,7.450954591230421e-05,7.805920910464222e-05
1083.7644855868855,-0.0004772419535947343,0.0004936199230377229,-0.000490201213674729,0.0005368165100288689
1081.836079028902,-0.0010411104823335523,0.0009034903908729158,-0.0010017458325486926,0.0009999555231947458
1079.9076724709187,-0.0014430432292419325,0.0011748150159321988,-0.001358836046485771,0.0013090622612679764
1077.9792659129353,-0.0016070306066609766,0.0012535353475297435,-0.0014937449618643577,0.0014040019352586995
1076.0508593549519,-0.0015105714824791671,0.0011316329676988193,-0.0013885797512765898,0.0012735753928058684
1074.1224527969684,-0.0011866874702160122,0.0008451247664158059,-0.001076910928411716,0.0009550764900189718
1072.194046238985,-0.0007118112604961709,0.000462862503445695,-0.0006315359080372916,0.0005229090420757005
1070.2656396810016,-0.00018435694762345266,0.00011139329875583979,-0.00014385284830847512,9.573209594933661e-05
1068.3372331230182,0.00029884820578263035,0.0003287102621483926,0.0002978931188106535,0.0003592763615556848
1066.4088265650348,0.0006618255413849446,0.0005716071808404901,0.000625801329376687,0.0006441514931832956
1064.4804200070514,0.0008623892413472172,0.0006901665862362708,0.000803676891678642,0.000785617789407826
1062.552013449068,0.0008977137774105014,0.0006858758989642224,0.0008310736441636452,0.0007865825127359804
1060.6236068910846,0.0008004658123609159,0.0005881600509293,0.0007387024740484829,0.0006795955191893282
1058.6952003331012,0.0006260907514088671,0.00044134548828088783,0.0005771655541539478,0.0005140616573966518
1056.7667937751178,0.00043526774307465577,0.00029123031103804635,0.0004016372950413636,0.00034182813292423224
1054.8383872171344,0.00027780485428402914,0.00017302031173575618,0.0002568084713685372,0.0002036665705010103
1052.909980659151,0.00018153277123088139,0.0001052582773054995,0.00016666013821147686,0.00012071198810801647
1050.9815741011676,0.00014735511134943868,8.975085165749768e-05,0.00013089279919889965,9.046701809357603e-05
1049.0531675431841,0.00015203818253584918,0.00010412774183995241,0.00012802547067893366,8.915599342543139e-05
1047.1247609852007,0.00015785485160325173,0.00011423652528137036,0.00012445617439335864,8.696784876154105e-05
1045.1963544272173,0.00012593150012706321,9.720539519405135e-05,8.628995476659311e-05,6.747984262983554e-05
1043.267947869234,2.8806549697521668e-05,8.29113294371268e-05,-1.0264387692835758e-05,9.870274291150092e-05
1041.3395413112505,-0.00014121373884633216,0.00018031533705757042,-0.00017127478915692163,0.00023438504975234288
1039.411134753267,-0.00036957942351056443,0.00034781033575820194,-0.00038256014646088617,0.0004218113867319527
1037.4827281952837,-0.0006232422743024947,0.0005322576638062569,-0.0006133785452386279,0.0006227484270111648
1035.5543216373003,-0.0008592456979689592,0.0006953730602544118,-0.0008244606778144183,0.0007991057595620327
1033.6259150793169,-0.0010358343869303855,0.0008055440193748061,-0.000978101652991397,0.0009173411288917917
1031.6975085213335,-0.0011222762967652545,0.0008426366628498903,-0.001047088084328506,0.0009556167084862391
1029.76910196335,-0.0011057402139840631,0.0008019812883258208,-0.0010211033045476239,0.0009080933921191849
1027.8406954053667,-0.0009943777180286477,0.0006953051490883247,-0.000909028393231639,0.0007861417109374638
1025.9122888473833,-0.0008153767890586757,0.0005472729625285741,-0.000736669193290634,0.0006159951342103949
1023.9838822893998,-0.0006082428557470641,0.0003889921500807005,-0.000540781590281059,0.0004324431488234783
1022.0554757314164,-0.00041504904660327486,0.0002507070759371254,-0.00036014859609843626,0.000270370934893882
1020.127069173433,-0.0002703723023448309,0.0001550795118688254,-0.0002261650716878975,0.0001566944789561248
1018.1986626154496,-0.0001924226767658987,0.00011029280781881803,-0.00015462348708229147,0.00010237182209453088
1016.2702560574662,-0.00017714669578197667,0.00010579249140568313,-0.0001406731827873703,9.493800406027752e-05
1014.3418494994828,-0.0001977145085405372,0.00012071377579405613,-0.00015887866279760003,0.00010946270699379789
1012.4134429414994,-0.00021164411879487566,0.00012879766878173935,-0.00016990979897055298,0.0001172216106544807
1010.485036383516,-0.00017471696443770363,0.00010927793314228113,-0.00013321172748292546,9.331400541036285e-05
1008.5566298255326,-5.7119063680226124e-05,9.781895447467175e-05,-2.220715429584265e-05,8.539921259339716e-05
1006.6282232675492,0.00014274813382932826,0.0001989475500220827,0.00016282088234024835,0.00021451759848756144
1004.6998167095658,0.00039271767264517453,0.0003589108546662776,0.00039095104944559227,0.00039931320381800603
1002.7714101515824,0.0006339152082103003,0.0005091800946206235,0.000607891842349977,0.0005718894063295024
1000.843003593599,0.0007984790320943426,0.0005989753912314305,0.0007518190735310743,0.000677085407222205
998.9145970356155,0.0008310830503345667,0.0005931131984468303,0.0007733751563494508,0.0006748912836574954
996.9861904776321,0.0007074876569921927,0.00048160450517917476,0.0006524552432121451,0.0005521133919962199
995.0577839196487,0.0004445920405183782,0.0002856315919211848,0.0004062501617544642,0.0003290286689541246
993.1293773616653,9.785916335932319e-05,9.156125688951156e-05,8.649066535661248e-05,7.991765882808059e-05
991.2009708036819,-0.00025349228172946454,0.00023157553541792184,-0.00023390559527732149,0.00024231399212921854
989.2725642456985,-0.0005287248812775496,0.00039852533023484505,-0.00048153340329377286,0.0004411185271686188
987.3441576877151,-0.0006679663943452527,0.0004720096253707314,-0.0006033223862781265,0.0005315183539456327
985.4157511297317,-0.0006482759043264018,0.00043921995323992344,-0.0005806849377168446,0.000498460259589821
983.4873445717483,-0.0004881160577490476,0.0003202368443113048,-0.0004326849331909804,0.0003620285245285991
981.5589380137649,-0.00023832352234302973,0.00016767314897684181,-0.00020694553305311173,0.00017456107487375365
979.6305314557815,3.60452436750268e-05,0.00013722909062941865,3.739500186628013e-05,0.00012011805951128226
977.7021248977981,0.00027569661358691644,0.00025477153657934307,0.0002477016988850463,0.00027090705457391535
975.7737183398146,0.00044185801094399907,0.00034832631290805357,0.0003908160143631412,0.00038639821225478274
973.8453117818312,0.0005218892669558162,0.00038841784707880343,0.0004574836919700886,0.0004377695090071314
971.9169052238478,0.0005261351990300788,0.00038055324947153756,0.00045861890596321454,0.0004324163770356678
969.9884986658644,0.00047874314028072633,0.00034044683078209606,0.0004166514782979079,0.0003890192248070522
968.060092107881,0.0004067418291780871,0.0002856114926569496,0.00035571208960816653,0.00032812125452705103
966.1316855498976,0.0003318157037310842,0.0002301652298467311,0.00029403481582828523,0.0002660746604454291
964.2032789919142,0.00026658806080206895,0.00018216867352034512,0.00024114555156609232,0.00021249420782588479
962.2748724339308,0.00021506447732786964,0.00014421008860875199,0.00019930881874362423,0.00017053012866471322
960.3464658759474,0.00017597700207689225,0.00011587105213725491,0.0001666246661214974,0.00013892390688200127
958.418059317964,0.00014640201843284882,9.553331617259823e-05,0.0001402479967516084,0.00011481407081394516
956.4896527599806,0.00012386458943830392,8.10551554309786e-05,0.00011850359068577141,9.600842385566153e-05
954.5612462019972,0.00010686847311528525,7.04576233186669e-05,0.00010103121617115106,8.161493911075044e-05
952.6328396440138,9.462699211680361e-05,6.291283062705857e-05,8.821961302984557e-05,7.146565464171803e-05
950.7044330860303,8.700277574724592e-05,5.871639261913824e-05,8.085525265097742e-05,6.57207746900298e-05
948.7760265280469,8.452899591799927e-05,5.814361411978304e-05,7.954025779655522e-05,6.48474429669887e-05
946.8476199700635,8.781923857593998e-05,6.0990592003571826e-05,8.420303108546728e-05,6.918113525343324e-05
944.9192134120801,9.679154007371173e-05,6.706860099288494e-05,9.40914069314757e-05,7.816342096416505e-05
942.9908068540967,0.00011011581399464138,7.602486099573725e-05,0.00010757593226850149,9.018145850207922e-05
941.0624002961133,0.0001251864921785497,8.649011059267324e-05,0.00012193377358669591,0.00010294106184047736
939.1339937381299,0.0001389742130358843,9.649201762539074e-05,0.00013406897366945265,0.00011379685478631769
937.2055871801465,0.00014830190810223034,0.00010389689434347381,0.0001410149978126983,0.00011996725651415718
935.2771806221631,0.0001496571941573041,0.00010590876079043299,0.00013970737333479205,0.00011898229911023904
933.3487740641797,0.00014004300823494283,9.9874254204436e-05,0.0001276396413570109,0.00010896794584056955
931.4203675061963,0.00011786384851985236,8.457970546140948e-05,0.00010397091340547728,8.884511022215e-05
929.4919609482129,8.343500046118117e-05,6.087562989655433e-05,6.987871566916542e-05,5.971401481090719e-05
927.5635543902295,3.968295327922133e-05,3.236593367108209e-05,2.8514733411231664e-05,2.808918041918076e-05
925.635147832246,-7.927078273519463e-06,1.7021066952577138e-05,-1.530658190634908e-05,2.7601879247791655e-05
923.7067412742626,-5.2756632591597074e-05,4.116219559783691e-05,-5.565277204533471e-05,5.666541592006624e-05
921.7783347162792,-8.824684723965866e-05,6.583555822435878e-05,-8.63698547331759e-05,8.140427840812821e-05
919.8499281582958,-0.00010895781109998643,8.034764584458613e-05,-0.00010282535387296197,9.497608037370051e-05
917.9215216003124,-0.00011215680550456403,8.222952511895341e-05,-0.00010338855875883456,9.504269268689703e-05
915.993115042329,-9.888037678179244e-05,7.252392309320201e-05,-8.966071417299356e-05,8.268654669053126e-05
914.0647084843456,-7.411837133828011e-05,5.4990507835606284e-05,-6.652132333098324e-05,6.221507231471953e-05
912.1363019263622,-4.593657054372495e-05,3.5551764506602e-05,-4.134592990134348e-05,3.9992981768148175e-05
910.2078953683788,-4.593657054374338e-05,3.555176450661488e-05,-4.13459299013604e-05,3.9992981768161985e-05
908.2794888103954,-4.593657054374338e-05,3.555176450661488e-05,-4.13459299013604e-05,3.9992981768161985e-05
906.351082252412,-4.593657054374338e-05,3.555176450661488e-05,-4.13459299013604e-05,3.9992981768161985e-05
904.4226756944286,-4.593657054374338e-05,3.555176450661488e-05,-4.13459299013604e-05,3.9992981768161985e-05
902.4942691364452,-4.593657054374338e-05,3.555176450661488e-05,-4.13459299013604e-05,3.9992981768161985e-05
900.5658625784617,-4.593657054374338e-05,3.555176450661488e-05,-4.13459299013604e-05,3.9992981768161985e-05
